time_s,current_A,voltage_V,temperature_C,soc_true
72.0,-0.03762954332555275,4.059170056600403,25.0,0.900196564024431
73.0,-0.042386227821495294,4.0611450704291485,25.0,0.9002016831340713
74.0,-0.028772471059561367,4.067592022849009,25.0,0.9002051580701896
75.0,0.1752058810524584,4.059514879750059,25.0,0.9001839979396278
76.0,-0.04922286839587973,4.060076654989634,25.0,0.9001899427304968
77.0,-0.034923244661943874,4.05953489265154,25.0,0.9001941605136685
78.0,0.04054774273780551,4.058204701538404,25.0,0.9001892634432895
79.0,-0.013888601184942338,4.068441114366379,25.0,0.9001909408105824
80.0,-0.022687686216058094,4.058916762938666,25.0,0.9001936808693041
81.0,-0.12811772146237146,4.062267585682254,25.0,0.9002091540240701
82.0,-0.0013249688244330398,4.062374024811164,25.0,0.9002093140444595
83.0,-0.05101184064205821,4.061282253786613,25.0,0.9002154748947786
84.0,0.1341046942618756,4.056163173879477,25.0,0.9001992786756648
85.0,0.07510517781063383,4.05299294710395,25.0,0.9001902080020162
86.0,-0.0027765154961422065,4.060452011511723,25.0,0.9001905433299747
87.0,0.07686381767574453,4.056239465254389,25.0,0.9001812602602072
88.0,-0.03908499844701218,4.067215016105583,25.0,0.9001859806706476
89.0,0.12099453121909888,4.0605537688789,25.0,0.9001713678045583
90.0,-0.0006209494772370595,4.060208475847296,25.0,0.9001714427984565
91.0,0.06708897073074759,4.061927319415977,25.0,0.9001633402657596
92.0,-0.14845272321220102,4.0623885786707365,25.0,0.9001812693386113
93.0,0.03986820562101941,4.064608783504292,25.0,0.9001764543379325
94.0,-0.19414347349715227,4.065318340413049,25.0,0.9001999016173403
95.0,-0.2340628286680922,4.06943427535977,25.0,0.900228170074909
96.0,-0.03501484093681528,4.055105582309324,25.0,0.9002323989204327
97.0,-0.10349167487383845,4.065075984255392,25.0,0.9002448979149827
98.0,0.018866071506905592,4.051818697014982,25.0,0.9002426194039311
99.0,0.2581470120458957,4.043895753564586,25.0,0.9002114422285633
100.0,-0.09564816586238939,4.061463230916112,25.0,0.9002229939394163
101.0,-0.07175351244104917,4.057937311693987,25.0,0.9002316598225614
102.0,0.02362145379744037,4.060847983462388,25.0,0.9002288069899771
103.0,0.05669652851242098,4.070375213303068,25.0,0.9002219595831519
104.0,-0.02028669757916219,4.056927658274297,25.0,0.9002244096674006
105.0,-0.02368198797911989,4.058064095860227,25.0,0.9002272698108763
106.0,0.08078323983886258,4.059532174187324,25.0,0.900217513380944
107.0,0.05978937825889832,4.06144551297988,25.0,0.9002102924415408
108.0,-0.1188727206884742,4.062652396118332,25.0,0.9002246490503196
109.0,-0.00910585164082181,4.0597626539927,25.0,0.9002257487908559
110.0,0.004057987596069525,4.063967552340209,25.0,0.9002252586957357
111.0,-0.1212657315356477,4.066275416951817,25.0,0.9002399043154864
112.0,0.02988149657755178,4.054699530079386,25.0,0.9002362954390881
113.0,-0.09866499487530254,4.06275483288919,25.0,0.9002482115012711
114.0,0.11178767141045991,4.057973494716972,25.0,0.9002347105747722
115.0,0.022165779949583325,4.054743063052672,25.0,0.9002320335482082
116.0,0.010270245863440781,4.061599516146563,25.0,0.9002307931803504
117.0,-0.0679682605784715,4.058013756353557,25.0,0.9002390019074734
118.0,-0.013640129745934813,4.065810600452226,25.0,0.9002406492661383
119.0,-0.22974082368431128,4.0674857372576,25.0,0.9002683957424287
120.0,-0.13011185911015172,4.064567606375282,25.0,0.9002841097350748
121.0,0.04172657690670674,4.0568271686624655,25.0,0.9002790702934194
122.0,-0.24478520980954663,4.066528220091764,25.0,0.9003086337245558
123.0,0.09735997997033378,4.048491045653081,25.0,0.9002968752728686
124.0,-0.2008010946679995,4.060417753824319,25.0,0.9003211266128044
125.0,0.08702492780639076,4.060612396811877,25.0,0.900310616355823
126.0,-0.09723215878112226,4.052822912705047,25.0,0.9003223593701686
127.0,0.08958397469938303,4.062946172764126,25.0,0.9003115400495527
128.0,0.015059388872251977,4.051822160933011,25.0,0.9003097212827808
129.0,-0.1767360181335212,4.069254139854705,25.0,0.900331066212507
130.0,0.14365210619922228,4.053109863443474,25.0,0.9003137169243187
131.0,0.16579632288510032,4.060541286162098,25.0,0.9002936932138254
132.0,-0.007567564190023815,4.06163274564968,25.0,0.9002946071708531
133.0,-0.03150037129981684,4.05390801820927,25.0,0.9002984115635221
134.0,-0.018384701086623177,4.067515666099559,25.0,0.9003006319380494
135.0,-0.1121425171195558,4.070899286838493,25.0,0.9003141757203103
136.0,0.1263374773720455,4.057293585776058,25.0,0.9002989175708692
137.0,-0.06243257214897148,4.061012135960437,25.0,0.9003064577365877
138.0,-0.005886897459542806,4.060164768847134,25.0,0.9003071687145418
139.0,-0.09122908636835,4.058282996437741,25.0,0.9003181867201417
140.0,-0.07199840646782267,4.068216124239175,25.0,0.9003268821798601
141.0,-0.1469383924398846,4.061983529111244,25.0,0.9003446283625219
142.0,0.14456297107715516,4.057031913670001,25.0,0.9003271690664981
143.0,-0.017720070918691516,4.057382113816426,25.0,0.9003293091716815
144.0,0.11108098615381301,4.054903875270449,25.0,0.9003158935936436
145.0,0.0015323286450248724,4.054375479582967,25.0,0.9003157085297976
146.0,-0.07985640568583283,4.069137481769086,25.0,0.9003253530232379
147.0,-0.037568804900259,4.061044538499146,25.0,0.9003298903185157
148.0,-0.06442657080783344,4.067356118771784,25.0,0.9003376713053283
149.0,0.0009152964062650706,4.060949160867593,25.0,0.900337560762284
150.0,-0.0431556865628499,4.058535700357487,25.0,0.9003427728017239
151.0,-0.03449099733330681,4.06017405012907,25.0,0.900346938381112
152.0,-0.15853608867563007,4.062217915802321,25.0,0.900366085251725
153.0,-0.09278728167642886,4.063473260149426,25.0,0.9003772914451642
154.0,0.19021661811204946,4.054323668420782,25.0,0.9003543184236531
155.0,-0.07719181986894748,4.061434263051036,25.0,0.9003636411072121
156.0,-0.12122078557670167,4.05722289480819,25.0,0.9003782812987069
157.0,0.03879252824612855,4.056038951157794,25.0,0.9003735962107544
158.0,0.16183630294900117,4.065132538837312,25.0,0.9003540507635384
159.0,-0.1672127947853389,4.0618508611253885,25.0,0.9003742455455173
160.0,-0.023980012548896125,4.056362788084735,25.0,0.9003771416822985
161.0,-0.07268604370251439,4.064581581665516,25.0,0.9003859201899921
162.0,-0.2025172395476513,4.073319046567394,25.0,0.9004103787938021
163.0,0.08451657156471502,4.051757272763208,25.0,0.9004001714783958
164.0,-0.0026960506338071346,4.060153879059685,25.0,0.9004004970883758
165.0,0.008215812093649614,4.057744259962712,25.0,0.9003995048405383
166.0,-0.08651581933124275,4.05452115156864,25.0,0.900409953610989
167.0,0.052300178744645404,4.063477227181719,25.0,0.9004036371642806
168.0,-0.06201919519104191,4.062578362529255,25.0,0.9004111274052458
169.0,-0.016433868977127477,4.061912809664598,25.0,0.9004131121720305
170.0,-0.127449991100874,4.060653683515158,25.0,0.9004285046830329
171.0,-0.13985181742394245,4.067091146923724,25.0,0.9004453949991469
172.0,0.1535861633595026,4.0546515493363815,25.0,0.9004268459456011
173.0,-0.05831704102192465,4.061962158122232,25.0,0.9004338890664975
174.0,0.03354324098091722,4.054799450636832,25.0,0.900429837950437
175.0,-0.0038858999982478164,4.055186013546487,25.0,0.900430307262031
176.0,-0.050731698317651175,4.069141344027556,25.0,0.900436434278736
177.0,-0.05841551158878024,4.060151648164878,25.0,0.9004434892922129
178.0,0.0724594980162424,4.06080491885431,25.0,0.9004347381451094
179.0,-0.03471477452139963,4.061871310926744,25.0,0.900438930750728
180.0,-0.017416019539698582,4.059403073570176,25.0,0.9004410341347304
181.0,0.0025554790773651436,4.058555589445086,25.0,0.9004407255019916
182.0,0.13529845682898015,4.060812510058279,25.0,0.9004243851086547
183.0,0.07825876208281089,4.057510034107498,25.0,0.9004149335673404
184.0,0.043999030788719175,4.059077566644194,25.0,0.900409619674733
185.0,-0.06481071023562279,4.062708796052613,25.0,0.9004174470551962
186.0,-0.15892640280074352,4.0709465052863765,25.0,0.9004366410651963
187.0,0.10919594214955972,4.061670390202563,25.0,0.9004234531494777
188.0,0.11114142043540075,4.060039760577387,25.0,0.9004100302726135
189.0,-0.016181465899184132,4.058498488670475,25.0,0.9004119845559346
190.0,-0.886671626704776,4.076837605465144,25.0,0.9005190705011888
191.0,-0.8591223172923589,4.088439838736251,25.0,0.9006228292351613
192.0,-0.8534020564327076,4.088997043679888,25.0,0.9007258971163731
193.0,-0.8430291690658364,4.08379670462675,25.0,0.90082771223341
194.0,-1.0013842983152108,4.091871586231521,25.0,0.9009486523660567
195.0,-0.774766375482738,4.087919708848635,25.0,0.9010422231843517
196.0,-1.092346470192037,4.0968554088341795,25.0,0.9011741490865488
197.0,-0.8498901146349108,4.091792368575345,25.0,0.9012767928202003
198.0,-0.8921860794006433,4.086533604937025,25.0,0.9013845447621569
199.0,-0.8485220704338627,4.095819349170115,25.0,0.9014870232730788
200.0,-0.7329023131730558,4.079547105883604,25.0,0.9015755380452012
201.0,-0.7782770390506359,4.091675909830826,25.0,0.9016695328566807
202.0,-1.080683612815953,4.0980725404283,25.0,0.9018000502012237
203.0,-1.143185500219984,4.102243703417908,25.0,0.9019381160828928
204.0,-0.8550460266979939,4.100543591449233,25.0,0.9020413825112379
205.0,-1.0657146963149116,4.104466465718546,25.0,0.9021700920156237
206.0,-0.9504148881836445,4.088965057591064,25.0,0.9022848764224092
207.0,-0.8524196086335832,4.084242579022853,25.0,0.902387825650505
208.0,-1.1380249638755229,4.1045663896420335,25.0,0.9025252682789924
209.0,-1.1916360207347705,4.09743218789764,25.0,0.902669185672801
210.0,-0.9191688811503994,4.096097638094253,25.0,0.9027801964072394
211.0,-0.9438838911836513,4.101451643489082,25.0,0.9028941920462712
212.0,-0.9772556216981015,4.090361626343984,25.0,0.9030122180875391
213.0,-0.9445567706556054,4.087673493760633,25.0,0.9031262949922076
214.0,-1.0479475633364177,4.1026369284288595,25.0,0.9032528587075864
215.0,-1.1230401253254727,4.104020844975764,25.0,0.9033884915729639
216.0,-0.9681535763404175,4.099150525701838,25.0,0.9035054183333915
217.0,-1.0607347679598604,4.103403760050334,25.0,0.9036335263971548
218.0,-1.1379886205664578,4.101408074740299,25.0,0.9037709646363536
219.0,-0.8908349452789537,4.092333793767356,25.0,0.9038785533978607
220.0,-0.9560491107577307,4.101113096341011,25.0,0.9039940182663098
221.0,-0.9022374867764069,4.096110284352913,25.0,0.9041029841463553
222.0,-1.0627571867531633,4.097250835796077,25.0,0.904231336463596
223.0,-1.024665029550396,4.1074944127135975,25.0,0.9043550882787591
224.0,-1.0638782166194996,4.106113309680533,25.0,0.9044835759860803
225.0,-1.050952083200856,4.108587140689657,25.0,0.904610502566177
226.0,-0.9265163579479992,4.098852525739067,25.0,0.9047224006770404
227.0,-1.0390303493676993,4.103759459394573,25.0,0.9048478874342104
228.0,-0.908040645274849,4.099111169051032,25.0,0.9049575541788089
229.0,-0.9099163370660857,4.10004945113529,25.0,0.9050674474562322
230.0,-0.7160947549979687,4.100790985664072,25.0,0.9051539323300243
231.0,-1.1091590087638636,4.106205053824292,25.0,0.9052878887320489
232.0,-0.8468794950381503,4.105614149115527,25.0,0.9053901688642999
233.0,-0.9592793841063486,4.108698038153938,25.0,0.9055060238623803
234.0,-0.9506016874542451,4.117253086316166,25.0,0.9056208308294642
235.0,-1.1157226080084408,4.104760063483364,25.0,0.9057555799367116
236.0,-1.0019105569525157,4.113693071926761,25.0,0.9058765836271648
237.0,-0.8635205831931259,4.105610435502639,25.0,0.9059808735526712
238.0,-0.9584732812711706,4.108697165585406,25.0,0.9060966311953368
239.0,-0.939667015891885,4.101365768308681,25.0,0.9062101175499131
240.0,-0.9824206867582428,4.1077311074066305,25.0,0.906328767391309
241.0,-0.8162127475857575,4.109809322389763,25.0,0.9064273438100995
242.0,-0.9514576136991824,4.109382368810205,25.0,0.9065422541499182
243.0,-1.2020360708246176,4.116975556876593,25.0,0.9066874275884236
244.0,-1.028576611793747,4.111150524436788,25.0,0.906811651816901
245.0,-1.1753998783034083,4.122527586209183,25.0,0.9069536083239426
246.0,-1.3229036862712824,4.12092305569094,25.0,0.9071133793005454
247.0,-1.0099515337129963,4.102542450008737,25.0,0.9072353541234576
248.0,-0.7956288857273672,4.104895404039388,25.0,0.9073314445685937
249.0,-0.9435694792841623,4.102494770360042,25.0,0.9074454022351739
250.0,-1.083831024840753,4.099979386384119,25.0,0.9075762997019421
251.0,-1.057168753332459,4.113286152202795,25.0,0.9077039770876103
252.0,-0.8189677470104295,4.116828419769602,25.0,0.9078028862358
253.0,-0.930861206798357,4.1134597078160064,25.0,0.9079153090868626
254.0,-0.9434683557095439,4.107951220339555,25.0,0.9080292545404507
255.0,-0.9551363742055571,4.109684427167639,25.0,0.9081446091750166
256.0,-0.9445722384103157,4.120049408414168,25.0,0.9082586879477714
257.0,-0.8563666190906437,4.113182140004514,25.0,0.9083621138679514
258.0,-0.8854430292932318,4.113586379405484,25.0,0.9084690514318757
259.0,-0.9241822279863636,4.114302694104548,25.0,0.9085806676429852
260.0,-1.0689181296120318,4.118746798448895,25.0,0.9087097640354503
261.0,-0.8902107605245619,4.118338598921332,25.0,0.9088172774123253
262.0,-1.0276766824583172,4.120841863138961,25.0,0.908941392953685
263.0,-0.8231960157606255,4.114215118937533,25.0,0.9090408127623518
264.0,-1.0951591129874552,4.11510288376345,25.0,0.9091730783557078
265.0,-0.9648146807608732,4.119890919740814,25.0,0.909289601867877
266.0,-0.9498344714126766,4.113803403372002,25.0,0.9094043161760186
267.0,-1.1013225068132562,4.126861424668171,25.0,0.9095373261406096
268.0,-0.7509615294456854,4.106382562325657,25.0,0.9096280219774991
269.0,-0.781041490254332,4.1129320393837485,25.0,0.909722350659897
270.0,-1.0023004010742251,4.1194188494126545,25.0,0.9098434014329736
271.0,-0.8602403344492603,4.109472569213556,25.0,0.9099472951931727
272.0,-0.9054405204771061,4.126062900624957,25.0,0.9100566479130371
273.0,-1.249547606773885,4.133852281665258,25.0,0.910207559459749
274.0,-0.9201924966172575,4.1162308643305705,25.0,0.9103186938192438
275.0,-0.9560428376700041,4.123563587133098,25.0,0.9104341579300735
276.0,-0.9394182728396095,4.121428805732681,25.0,0.9105476142432184
277.0,-1.072828884269306,4.110152144908669,25.0,0.910677182949048
278.0,-0.9799631788045271,4.1224244347489964,25.0,0.9107955359899664
279.0,-0.9694880262781447,4.120868626097238,25.0,0.9109126239158455
280.0,-0.8123574335097639,4.117804566895653,25.0,0.911010734716994
281.0,-0.9105291565442138,4.114677863067829,25.0,0.9111207020064317
282.0,-0.9496270969624868,4.119942808560522,25.0,0.9112353912693498
283.0,-0.7731567187294224,4.116098118748052,25.0,0.9113287676846553
284.0,-1.012841780412,4.129222644153533,25.0,0.9114510915711785
285.0,-0.9937727535498497,4.124761549814489,25.0,0.9115711124351339
286.0,-1.1579150947931725,4.127575719500881,25.0,0.9117109572533456
287.0,-0.7685410961665651,4.125616764460991,25.0,0.9118037762263126
288.0,-0.8380900461468213,4.117093834818609,25.0,0.9119049948309197
289.0,-0.8435507433703341,4.118224330983475,25.0,0.9120068729400224
290.0,-0.8720649471477827,4.111988763750349,25.0,0.9121121947935427
291.0,-0.9363211809078605,4.130763378114455,25.0,0.9122252770617683
292.0,-0.9242070404832127,4.127665586337735,25.0,0.912336896269556
293.0,-0.9779690263699209,4.129042808252474,25.0,0.9124550084708084
294.0,-0.9724023174473193,4.127928956622367,25.0,0.9125724483642199
295.0,-0.9427433531421057,4.124634574098692,25.0,0.9126863062571114
296.0,-0.7751278746593462,4.121080250443872,25.0,0.9127799207347274
297.0,-0.8850841597812514,4.121689161542073,25.0,0.9128868149569231
298.0,-0.9557111829514495,4.123949874507212,25.0,0.9130022390128352
299.0,-1.015618354290171,4.12703606648321,25.0,0.9131248982343678
